"Step","ProdTD3HCAC2 - d4rl_normalized_score","ProdTD3HCAC2 - d4rl_normalized_score__MIN","ProdTD3HCAC2 - d4rl_normalized_score__MAX","ProdTD3HCAC1 - d4rl_normalized_score","ProdTD3HCAC1 - d4rl_normalized_score__MIN","ProdTD3HCAC1 - d4rl_normalized_score__MAX","ProdTD3HCAC0 - d4rl_normalized_score","ProdTD3HCAC0 - d4rl_normalized_score__MIN","ProdTD3HCAC0 - d4rl_normalized_score__MAX"
"150000","46.558167627940136","46.558167627940136","46.558167627940136","45.55054637939383","45.55054637939383","45.55054637939383","46.33758319029924","46.33758319029924","46.33758319029924"
"151000","47.628277389384735","47.628277389384735","47.628277389384735","46.4591131686272","46.4591131686272","46.4591131686272","46.07504687647404","46.07504687647404","46.07504687647404"
"152000","47.501739435977605","47.501739435977605","47.501739435977605","45.460267526964444","45.460267526964444","45.460267526964444","47.3410739421021","47.3410739421021","47.3410739421021"
"153000","47.1692443768565","47.1692443768565","47.1692443768565","45.94246646249768","45.94246646249768","45.94246646249768","46.54015245337128","46.54015245337128","46.54015245337128"
"154000","47.93388392962317","47.93388392962317","47.93388392962317","46.66005167563619","46.66005167563619","46.66005167563619","46.17972902787679","46.17972902787679","46.17972902787679"
"155000","47.46866337217482","47.46866337217482","47.46866337217482","46.06376192537216","46.06376192537216","46.06376192537216","46.82575710007452","46.82575710007452","46.82575710007452"
"156000","46.24992468733104","46.24992468733104","46.24992468733104","45.881053376562456","45.881053376562456","45.881053376562456","46.054831569009714","46.054831569009714","46.054831569009714"
"157000","46.376239189661796","46.376239189661796","46.376239189661796","46.60249153883761","46.60249153883761","46.60249153883761","45.840218423517214","45.840218423517214","45.840218423517214"
"158000","46.615376095019236","46.615376095019236","46.615376095019236","45.648711839944575","45.648711839944575","45.648711839944575","47.106784446753814","47.106784446753814","47.106784446753814"
"159000","46.32195463777647","46.32195463777647","46.32195463777647","46.727919675056064","46.727919675056064","46.727919675056064","47.32095915783931","47.32095915783931","47.32095915783931"
"160000","46.99233905536264","46.99233905536264","46.99233905536264","46.20318582063168","46.20318582063168","46.20318582063168","47.3279130820975","47.3279130820975","47.3279130820975"
"161000","46.51184030369694","46.51184030369694","46.51184030369694","46.80692933393987","46.80692933393987","46.80692933393987","46.59118110779196","46.59118110779196","46.59118110779196"
"162000","47.1453026886294","47.1453026886294","47.1453026886294","46.20868295767696","46.20868295767696","46.20868295767696","46.57777088364823","46.57777088364823","46.57777088364823"
"163000","47.20428869966924","47.20428869966924","47.20428869966924","47.114848238078196","47.114848238078196","47.114848238078196","46.94190101834182","46.94190101834182","46.94190101834182"
"164000","47.518507361933956","47.518507361933956","47.518507361933956","46.67975250655022","46.67975250655022","46.67975250655022","48.720962546836176","48.720962546836176","48.720962546836176"
"165000","46.77272758745962","46.77272758745962","46.77272758745962","46.146497442619825","46.146497442619825","46.146497442619825","46.618776654243504","46.618776654243504","46.618776654243504"
"166000","47.402255798449254","47.402255798449254","47.402255798449254","45.70690265162322","45.70690265162322","45.70690265162322","47.24096019275927","47.24096019275927","47.24096019275927"
"167000","46.443879911156614","46.443879911156614","46.443879911156614","45.98777287143043","45.98777287143043","45.98777287143043","45.48568982728005","45.48568982728005","45.48568982728005"
"168000","47.668264688857384","47.668264688857384","47.668264688857384","45.82293633764502","45.82293633764502","45.82293633764502","48.094908121963776","48.094908121963776","48.094908121963776"
"169000","46.95037170917334","46.95037170917334","46.95037170917334","46.00942238793395","46.00942238793395","46.00942238793395","46.58282171006628","46.58282171006628","46.58282171006628"
"170000","46.17488751093384","46.17488751093384","46.17488751093384","46.03115945279414","46.03115945279414","46.03115945279414","46.77514957490736","46.77514957490736","46.77514957490736"
"171000","46.039599309260005","46.039599309260005","46.039599309260005","46.75293562150326","46.75293562150326","46.75293562150326","48.14796568809632","48.14796568809632","48.14796568809632"
"172000","46.835771943037756","46.835771943037756","46.835771943037756","46.39033399014223","46.39033399014223","46.39033399014223","47.099849766138014","47.099849766138014","47.099849766138014"
"173000","46.906385983501266","46.906385983501266","46.906385983501266","47.080256555527704","47.080256555527704","47.080256555527704","48.51046127480213","48.51046127480213","48.51046127480213"
"174000","46.87989873521095","46.87989873521095","46.87989873521095","46.07528679698386","46.07528679698386","46.07528679698386","47.78661570701051","47.78661570701051","47.78661570701051"
"175000","47.200060557307424","47.200060557307424","47.200060557307424","46.85750124357341","46.85750124357341","46.85750124357341","47.40139450372636","47.40139450372636","47.40139450372636"
"176000","46.7558555287561","46.7558555287561","46.7558555287561","46.97993952671296","46.97993952671296","46.97993952671296","46.728516990262165","46.728516990262165","46.728516990262165"
"177000","47.3975053973403","47.3975053973403","47.3975053973403","46.283160910284764","46.283160910284764","46.283160910284764","47.29700846224547","47.29700846224547","47.29700846224547"
"178000","46.61028308222092","46.61028308222092","46.61028308222092","46.2963500828393","46.2963500828393","46.2963500828393","49.663641726848645","49.663641726848645","49.663641726848645"
"179000","47.37479467268066","47.37479467268066","47.37479467268066","46.44492558956823","46.44492558956823","46.44492558956823","46.32045584283075","46.32045584283075","46.32045584283075"
"180000","46.7892374714047","46.7892374714047","46.7892374714047","46.44815611899259","46.44815611899259","46.44815611899259","47.247489167006876","47.247489167006876","47.247489167006876"
"181000","46.51352109674057","46.51352109674057","46.51352109674057","45.898900239152695","45.898900239152695","45.898900239152695","48.362497560003156","48.362497560003156","48.362497560003156"
"182000","47.458886293071565","47.458886293071565","47.458886293071565","46.22434276286788","46.22434276286788","46.22434276286788","47.439355997921005","47.439355997921005","47.439355997921005"
"183000","46.82260064683923","46.82260064683923","46.82260064683923","45.96562856812146","45.96562856812146","45.96562856812146","47.34508850798052","47.34508850798052","47.34508850798052"
"184000","46.722274721904455","46.722274721904455","46.722274721904455","45.15560554802873","45.15560554802873","45.15560554802873","48.24696494372729","48.24696494372729","48.24696494372729"
"185000","46.35839940619634","46.35839940619634","46.35839940619634","46.03342482564825","46.03342482564825","46.03342482564825","47.46557916632347","47.46557916632347","47.46557916632347"
"186000","47.32456699974228","47.32456699974228","47.32456699974228","45.66531875700871","45.66531875700871","45.66531875700871","47.17357280131407","47.17357280131407","47.17357280131407"
"187000","45.99614144179806","45.99614144179806","45.99614144179806","47.27151991829828","47.27151991829828","47.27151991829828","47.27518316841113","47.27518316841113","47.27518316841113"
"188000","46.80551893036064","46.80551893036064","46.80551893036064","46.090499047640535","46.090499047640535","46.090499047640535","47.299745666915406","47.299745666915406","47.299745666915406"
"189000","47.10081018738436","47.10081018738436","47.10081018738436","46.616768914729654","46.616768914729654","46.616768914729654","46.75863237327568","46.75863237327568","46.75863237327568"
"190000","47.27056013947392","47.27056013947392","47.27056013947392","46.46492295144714","46.46492295144714","46.46492295144714","46.80103571150069","46.80103571150069","46.80103571150069"
"191000","46.55156390618319","46.55156390618319","46.55156390618319","46.51836322383496","46.51836322383496","46.51836322383496","47.24506500015448","47.24506500015448","47.24506500015448"
"192000","46.68541976458276","46.68541976458276","46.68541976458276","47.85877016080513","47.85877016080513","47.85877016080513","46.76792510110355","46.76792510110355","46.76792510110355"
"193000","47.04574138688379","47.04574138688379","47.04574138688379","46.75015564023624","46.75015564023624","46.75015564023624","46.42466232781588","46.42466232781588","46.42466232781588"
"194000","47.80614227123431","47.80614227123431","47.80614227123431","46.56445441854181","46.56445441854181","46.56445441854181","46.57792308687188","46.57792308687188","46.57792308687188"
"195000","49.09312367812925","49.09312367812925","49.09312367812925","46.17579299659912","46.17579299659912","46.17579299659912","47.5667487605473","47.5667487605473","47.5667487605473"
"196000","47.28959531610393","47.28959531610393","47.28959531610393","46.25815495416797","46.25815495416797","46.25815495416797","46.49174621383089","46.49174621383089","46.49174621383089"
"197000","46.70632247388124","46.70632247388124","46.70632247388124","46.5071771745664","46.5071771745664","46.5071771745664","48.002865413567086","48.002865413567086","48.002865413567086"
"198000","46.66696530948797","46.66696530948797","46.66696530948797","46.42390701370102","46.42390701370102","46.42390701370102","47.94838743305447","47.94838743305447","47.94838743305447"
"199000","46.186996093591844","46.186996093591844","46.186996093591844","46.41367527143497","46.41367527143497","46.41367527143497","47.10377654650995","47.10377654650995","47.10377654650995"
"200000","47.39567269744913","47.39567269744913","47.39567269744913","46.73899451933297","46.73899451933297","46.73899451933297","46.78232895221912","46.78232895221912","46.78232895221912"
"201000","47.87091057166262","47.87091057166262","47.87091057166262","46.52307718357073","46.52307718357073","46.52307718357073","46.89889376438743","46.89889376438743","46.89889376438743"
"202000","46.947095737647196","46.947095737647196","46.947095737647196","46.50659208072613","46.50659208072613","46.50659208072613","45.975347666596356","45.975347666596356","45.975347666596356"
"203000","47.35465590254164","47.35465590254164","47.35465590254164","46.65857037398404","46.65857037398404","46.65857037398404","46.65394126399165","46.65394126399165","46.65394126399165"
"204000","46.92520955585409","46.92520955585409","46.92520955585409","45.99381284434181","45.99381284434181","45.99381284434181","47.52618204860772","47.52618204860772","47.52618204860772"
"205000","47.45124827898185","47.45124827898185","47.45124827898185","47.0367213326487","47.0367213326487","47.0367213326487","47.02326338995833","47.02326338995833","47.02326338995833"
"206000","48.96507857831887","48.96507857831887","48.96507857831887","46.14340743963734","46.14340743963734","46.14340743963734","47.80301437004944","47.80301437004944","47.80301437004944"
"207000","46.67726842617192","46.67726842617192","46.67726842617192","46.809264114259804","46.809264114259804","46.809264114259804","47.94379211417091","47.94379211417091","47.94379211417091"
"208000","47.86520539025727","47.86520539025727","47.86520539025727","46.793583389020895","46.793583389020895","46.793583389020895","47.81089228469202","47.81089228469202","47.81089228469202"
"209000","47.703243312319046","47.703243312319046","47.703243312319046","46.087722153822334","46.087722153822334","46.087722153822334","48.352775037816656","48.352775037816656","48.352775037816656"
"210000","47.51339386890253","47.51339386890253","47.51339386890253","46.18502515112492","46.18502515112492","46.18502515112492","47.20321973467619","47.20321973467619","47.20321973467619"
"211000","47.09118384784591","47.09118384784591","47.09118384784591","46.55656865561046","46.55656865561046","46.55656865561046","48.3518907719275","48.3518907719275","48.3518907719275"
"212000","47.014508324989485","47.014508324989485","47.014508324989485","46.90355893427988","46.90355893427988","46.90355893427988","47.465232367921196","47.465232367921196","47.465232367921196"
"213000","47.9436494911802","47.9436494911802","47.9436494911802","46.30002392495218","46.30002392495218","46.30002392495218","49.61732224132297","49.61732224132297","49.61732224132297"
"214000","47.890044949799766","47.890044949799766","47.890044949799766","46.357876931160845","46.357876931160845","46.357876931160845","45.60680463447231","45.60680463447231","45.60680463447231"
"215000","47.10775801593157","47.10775801593157","47.10775801593157","46.25091157921658","46.25091157921658","46.25091157921658","48.10537177388273","48.10537177388273","48.10537177388273"
"216000","48.202313800265216","48.202313800265216","48.202313800265216","47.42500046594398","47.42500046594398","47.42500046594398","47.42925969482961","47.42925969482961","47.42925969482961"
"217000","46.61128838073129","46.61128838073129","46.61128838073129","45.843534671620624","45.843534671620624","45.843534671620624","48.47311958526086","48.47311958526086","48.47311958526086"
"218000","47.23489626275934","47.23489626275934","47.23489626275934","47.24642607637259","47.24642607637259","47.24642607637259","46.60209272225132","46.60209272225132","46.60209272225132"
"219000","47.7068509600137","47.7068509600137","47.7068509600137","46.50861348483981","46.50861348483981","46.50861348483981","46.541493871172996","46.541493871172996","46.541493871172996"
"220000","46.80335008675028","46.80335008675028","46.80335008675028","46.296109612371986","46.296109612371986","46.296109612371986","48.23963311180767","48.23963311180767","48.23963311180767"
"221000","47.61292546680369","47.61292546680369","47.61292546680369","46.663901547951504","46.663901547951504","46.663901547951504","47.54284123774007","47.54284123774007","47.54284123774007"
"222000","47.34197297751044","47.34197297751044","47.34197297751044","46.523599104337656","46.523599104337656","46.523599104337656","48.16725427070063","48.16725427070063","48.16725427070063"
"223000","48.48851223630442","48.48851223630442","48.48851223630442","47.15147972449009","47.15147972449009","47.15147972449009","48.120650418077496","48.120650418077496","48.120650418077496"
"224000","47.06644510852325","47.06644510852325","47.06644510852325","46.18580853897857","46.18580853897857","46.18580853897857","47.18414746929463","47.18414746929463","47.18414746929463"
"225000","48.81581498482848","48.81581498482848","48.81581498482848","46.19474530497661","46.19474530497661","46.19474530497661","47.014364426741025","47.014364426741025","47.014364426741025"
"226000","48.88235454227897","48.88235454227897","48.88235454227897","46.76955800707393","46.76955800707393","46.76955800707393","47.006581159140595","47.006581159140595","47.006581159140595"
"227000","47.597994440412045","47.597994440412045","47.597994440412045","46.452434906246644","46.452434906246644","46.452434906246644","49.10544218085296","49.10544218085296","49.10544218085296"
"228000","47.5275792729357","47.5275792729357","47.5275792729357","46.2782005014975","46.2782005014975","46.2782005014975","48.02581432283688","48.02581432283688","48.02581432283688"
"229000","47.401328855158674","47.401328855158674","47.401328855158674","47.31234576682512","47.31234576682512","47.31234576682512","47.06941546007625","47.06941546007625","47.06941546007625"
"230000","47.873598183212884","47.873598183212884","47.873598183212884","47.26566574425708","47.26566574425708","47.26566574425708","46.91870551393206","46.91870551393206","46.91870551393206"
"231000","48.29310576090994","48.29310576090994","48.29310576090994","47.2727113181604","47.2727113181604","47.2727113181604","46.75315874778189","46.75315874778189","46.75315874778189"
"232000","47.175028106643964","47.175028106643964","47.175028106643964","46.70968972557661","46.70968972557661","46.70968972557661","48.20397219100748","48.20397219100748","48.20397219100748"
"233000","47.50740464656305","47.50740464656305","47.50740464656305","46.38588338906979","46.38588338906979","46.38588338906979","47.79787143809654","47.79787143809654","47.79787143809654"
"234000","48.23338870163959","48.23338870163959","48.23338870163959","47.536276887717165","47.536276887717165","47.536276887717165","47.086181496499954","47.086181496499954","47.086181496499954"
"235000","47.788952144865455","47.788952144865455","47.788952144865455","46.92272896322008","46.92272896322008","46.92272896322008","47.377371676815585","47.377371676815585","47.377371676815585"
"236000","47.36336284921453","47.36336284921453","47.36336284921453","46.81547070603392","46.81547070603392","46.81547070603392","46.69558251365968","46.69558251365968","46.69558251365968"
"237000","47.44055770231821","47.44055770231821","47.44055770231821","46.28081870036767","46.28081870036767","46.28081870036767","48.23690627441825","48.23690627441825","48.23690627441825"
"238000","47.87511522541967","47.87511522541967","47.87511522541967","46.71002410682539","46.71002410682539","46.71002410682539","47.06996893623613","47.06996893623613","47.06996893623613"
"239000","48.445889491811734","48.445889491811734","48.445889491811734","46.99123391232301","46.99123391232301","46.99123391232301","47.828888362640114","47.828888362640114","47.828888362640114"
"240000","46.32847288921012","46.32847288921012","46.32847288921012","46.7360921308422","46.7360921308422","46.7360921308422","48.34901924589694","48.34901924589694","48.34901924589694"
"241000","48.565581019170466","48.565581019170466","48.565581019170466","46.41254290743852","46.41254290743852","46.41254290743852","47.74787753038014","47.74787753038014","47.74787753038014"
"242000","47.54790257504656","47.54790257504656","47.54790257504656","46.7713738408836","46.7713738408836","46.7713738408836","47.78726962212719","47.78726962212719","47.78726962212719"
"243000","46.92668560391449","46.92668560391449","46.92668560391449","46.74996352012087","46.74996352012087","46.74996352012087","48.26109666472463","48.26109666472463","48.26109666472463"
"244000","47.005177618082264","47.005177618082264","47.005177618082264","46.13370517820961","46.13370517820961","46.13370517820961","46.61373980506958","46.61373980506958","46.61373980506958"
"245000","47.61143427453851","47.61143427453851","47.61143427453851","46.42100092214144","46.42100092214144","46.42100092214144","47.312866043617845","47.312866043617845","47.312866043617845"
"246000","48.463464696780214","48.463464696780214","48.463464696780214","45.7743478922747","45.7743478922747","45.7743478922747","47.149221299423665","47.149221299423665","47.149221299423665"
"247000","47.25822722707434","47.25822722707434","47.25822722707434","46.080878043428356","46.080878043428356","46.080878043428356","47.44996587027076","47.44996587027076","47.44996587027076"
"248000","46.441053277293825","46.441053277293825","46.441053277293825","46.46060823133003","46.46060823133003","46.46060823133003","47.43764028218552","47.43764028218552","47.43764028218552"
"249000","46.4128524678354","46.4128524678354","46.4128524678354","47.330694206858226","47.330694206858226","47.330694206858226","48.137567444892035","48.137567444892035","48.137567444892035"
"250000","46.914672176022584","46.914672176022584","46.914672176022584","46.02118823430401","46.02118823430401","46.02118823430401","47.58602117943809","47.58602117943809","47.58602117943809"
"251000","47.18075650478456","47.18075650478456","47.18075650478456","46.541532533674875","46.541532533674875","46.541532533674875","47.53548437625041","47.53548437625041","47.53548437625041"
"252000","47.1641708600763","47.1641708600763","47.1641708600763","46.76532189068278","46.76532189068278","46.76532189068278","47.445246365691624","47.445246365691624","47.445246365691624"
"253000","48.76795211338767","48.76795211338767","48.76795211338767","46.03334082859386","46.03334082859386","46.03334082859386","48.271361650854","48.271361650854","48.271361650854"
"254000","47.303070724486844","47.303070724486844","47.303070724486844","46.3049621581478","46.3049621581478","46.3049621581478","46.874139807834595","46.874139807834595","46.874139807834595"
"255000","47.86503956847816","47.86503956847816","47.86503956847816","46.74844814969349","46.74844814969349","46.74844814969349","47.36648039629795","47.36648039629795","47.36648039629795"
"256000","47.26744874711528","47.26744874711528","47.26744874711528","47.125336677429026","47.125336677429026","47.125336677429026","47.30749512323682","47.30749512323682","47.30749512323682"
"257000","47.43387907895395","47.43387907895395","47.43387907895395","46.84904435967","46.84904435967","46.84904435967","46.882752032323864","46.882752032323864","46.882752032323864"
"258000","47.285835003125044","47.285835003125044","47.285835003125044","47.11055706662758","47.11055706662758","47.11055706662758","48.09770196537366","48.09770196537366","48.09770196537366"
"259000","47.98598203889329","47.98598203889329","47.98598203889329","46.364318980816776","46.364318980816776","46.364318980816776","47.419610424600904","47.419610424600904","47.419610424600904"
"260000","49.5975211100939","49.5975211100939","49.5975211100939","45.575719548075696","45.575719548075696","45.575719548075696","50.18701283995526","50.18701283995526","50.18701283995526"
"261000","47.5156417818218","47.5156417818218","47.5156417818218","46.6032694551358","46.6032694551358","46.6032694551358","47.55928398596739","47.55928398596739","47.55928398596739"
"262000","48.53929940067335","48.53929940067335","48.53929940067335","46.50950627290042","46.50950627290042","46.50950627290042","47.74764643894848","47.74764643894848","47.74764643894848"
"263000","47.98776029751287","47.98776029751287","47.98776029751287","46.480397872565185","46.480397872565185","46.480397872565185","47.99541522206767","47.99541522206767","47.99541522206767"
"264000","47.33499602963466","47.33499602963466","47.33499602963466","47.19109472189002","47.19109472189002","47.19109472189002","47.476152687357484","47.476152687357484","47.476152687357484"
"265000","47.552622405744756","47.552622405744756","47.552622405744756","46.62390005587383","46.62390005587383","46.62390005587383","48.844193332631555","48.844193332631555","48.844193332631555"
"266000","48.14312371797486","48.14312371797486","48.14312371797486","46.22973112183361","46.22973112183361","46.22973112183361","47.74657416196602","47.74657416196602","47.74657416196602"
"267000","47.750426373821206","47.750426373821206","47.750426373821206","47.321924974062","47.321924974062","47.321924974062","48.08078948997906","48.08078948997906","48.08078948997906"
"268000","47.91497357222575","47.91497357222575","47.91497357222575","47.30013808788338","47.30013808788338","47.30013808788338","47.4197899852338","47.4197899852338","47.4197899852338"
"269000","49.31694736623723","49.31694736623723","49.31694736623723","47.09854429524377","47.09854429524377","47.09854429524377","48.86531110562708","48.86531110562708","48.86531110562708"
"270000","47.6068694647135","47.6068694647135","47.6068694647135","46.33641343771979","46.33641343771979","46.33641343771979","47.94216632944816","47.94216632944816","47.94216632944816"
"271000","48.333636666847426","48.333636666847426","48.333636666847426","46.219312284573355","46.219312284573355","46.219312284573355","47.83096638475038","47.83096638475038","47.83096638475038"
"272000","48.737347344730225","48.737347344730225","48.737347344730225","47.07275181498105","47.07275181498105","47.07275181498105","47.04737514107337","47.04737514107337","47.04737514107337"
"273000","47.84462665102888","47.84462665102888","47.84462665102888","46.604292888995914","46.604292888995914","46.604292888995914","47.674588464920475","47.674588464920475","47.674588464920475"
"274000","48.46083592599272","48.46083592599272","48.46083592599272","47.195800718240974","47.195800718240974","47.195800718240974","47.61602436662439","47.61602436662439","47.61602436662439"
"275000","47.25360966386724","47.25360966386724","47.25360966386724","47.65285309230443","47.65285309230443","47.65285309230443","47.71916783590821","47.71916783590821","47.71916783590821"
"276000","48.161844422050216","48.161844422050216","48.161844422050216","46.58288245833646","46.58288245833646","46.58288245833646","47.90294859629227","47.90294859629227","47.90294859629227"
"277000","49.4681723638466","49.4681723638466","49.4681723638466","47.05684959945507","47.05684959945507","47.05684959945507","47.9678055035149","47.9678055035149","47.9678055035149"
"278000","47.46619816742538","47.46619816742538","47.46619816742538","46.6805255241684","46.6805255241684","46.6805255241684","49.653802081235405","49.653802081235405","49.653802081235405"
"279000","47.04648542225239","47.04648542225239","47.04648542225239","46.7143489440344","46.7143489440344","46.7143489440344","47.497402877671774","47.497402877671774","47.497402877671774"
"280000","47.44005241321736","47.44005241321736","47.44005241321736","47.07080040025781","47.07080040025781","47.07080040025781","47.7298841311921","47.7298841311921","47.7298841311921"
"281000","48.30459390285485","48.30459390285485","48.30459390285485","47.207684198726334","47.207684198726334","47.207684198726334","48.045562989321716","48.045562989321716","48.045562989321716"
"282000","48.552341814181716","48.552341814181716","48.552341814181716","47.191468942313186","47.191468942313186","47.191468942313186","48.32794912476208","48.32794912476208","48.32794912476208"
"283000","47.25756891678907","47.25756891678907","47.25756891678907","46.91599666072477","46.91599666072477","46.91599666072477","47.755171029558724","47.755171029558724","47.755171029558724"
"284000","48.62555407638643","48.62555407638643","48.62555407638643","46.380947894322404","46.380947894322404","46.380947894322404","47.530748375221904","47.530748375221904","47.530748375221904"
"285000","48.1067820431209","48.1067820431209","48.1067820431209","46.94123357156737","46.94123357156737","46.94123357156737","46.80333165477485","46.80333165477485","46.80333165477485"
"286000","47.25307744892604","47.25307744892604","47.25307744892604","47.286694642322516","47.286694642322516","47.286694642322516","48.09590921144673","48.09590921144673","48.09590921144673"
"287000","47.37003723787753","47.37003723787753","47.37003723787753","46.520138425508584","46.520138425508584","46.520138425508584","47.11473651891492","47.11473651891492","47.11473651891492"
"288000","48.20634410680753","48.20634410680753","48.20634410680753","48.82958359694284","48.82958359694284","48.82958359694284","47.59333523054739","47.59333523054739","47.59333523054739"
"289000","47.442376955508294","47.442376955508294","47.442376955508294","47.64605051668215","47.64605051668215","47.64605051668215","47.416381306208926","47.416381306208926","47.416381306208926"
"290000","48.077463964013376","48.077463964013376","48.077463964013376","46.687520133737316","46.687520133737316","46.687520133737316","49.52642697611301","49.52642697611301","49.52642697611301"
"291000","47.63042710181516","47.63042710181516","47.63042710181516","46.89431172384386","46.89431172384386","46.89431172384386","48.341335707427916","48.341335707427916","48.341335707427916"
"292000","47.861365610130605","47.861365610130605","47.861365610130605","46.2573338422531","46.2573338422531","46.2573338422531","48.35409638936371","48.35409638936371","48.35409638936371"
"293000","47.99494974524065","47.99494974524065","47.99494974524065","47.18594281517976","47.18594281517976","47.18594281517976","49.191594261162905","49.191594261162905","49.191594261162905"
"294000","47.97613492878964","47.97613492878964","47.97613492878964","47.147190133262505","47.147190133262505","47.147190133262505","47.93035855979831","47.93035855979831","47.93035855979831"
"295000","47.971749363273794","47.971749363273794","47.971749363273794","47.35609890092087","47.35609890092087","47.35609890092087","47.61255975990738","47.61255975990738","47.61255975990738"
"296000","47.0740492321194","47.0740492321194","47.0740492321194","46.70098618507891","46.70098618507891","46.70098618507891","47.585047990019305","47.585047990019305","47.585047990019305"
"297000","48.399174360638156","48.399174360638156","48.399174360638156","46.01759798646682","46.01759798646682","46.01759798646682","48.58216535298299","48.58216535298299","48.58216535298299"
"298000","49.334755424318885","49.334755424318885","49.334755424318885","47.0846355698483","47.0846355698483","47.0846355698483","48.18092355635625","48.18092355635625","48.18092355635625"
"299000","48.510813910868244","48.510813910868244","48.510813910868244","46.724186082231704","46.724186082231704","46.724186082231704","47.71166031967963","47.71166031967963","47.71166031967963"
"300000","47.769852270571","47.769852270571","47.769852270571","47.72762950152449","47.72762950152449","47.72762950152449","47.17837617238116","47.17837617238116","47.17837617238116"