"Step","Prod-TD3-BC-alpha5-noLN-walker2d-medium-v2-634b08d9 - d4rl_normalized_score","Prod-TD3-BC-alpha5-noLN-walker2d-medium-v2-634b08d9 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha5-noLN-walker2d-medium-v2-634b08d9 - d4rl_normalized_score__MAX","Prod-TD3-BC-alpha5-walker2d-medium-v2-8c373562 - d4rl_normalized_score","Prod-TD3-BC-alpha5-walker2d-medium-v2-8c373562 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha5-walker2d-medium-v2-8c373562 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainBC10k-alpha5-walker2d-medium-v2-114d8a5a - d4rl_normalized_score","Prod-TD3-BC-pretrainBC10k-alpha5-walker2d-medium-v2-114d8a5a - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainBC10k-alpha5-walker2d-medium-v2-114d8a5a - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainAC10k-alpha5--walker2d-medium-v2-2f4a305d - d4rl_normalized_score","Prod-TD3-BC-pretrainAC10k-alpha5--walker2d-medium-v2-2f4a305d - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainAC10k-alpha5--walker2d-medium-v2-2f4a305d - d4rl_normalized_score__MAX"
"198000","74.59991563954169","74.59991563954169","74.59991563954169","72.91820489756915","72.91820489756915","72.91820489756915","78.28561467176344","78.28561467176344","78.28561467176344","82.13428737428397","82.13428737428397","82.13428737428397"
"199000","78.211106091096","78.211106091096","78.211106091096","75.37230230139542","75.37230230139542","75.37230230139542","64.34131321599217","64.34131321599217","64.34131321599217","85.49886194958823","85.49886194958823","85.49886194958823"
"200000","72.09830292788443","72.09830292788443","72.09830292788443","71.15691531526618","71.15691531526618","71.15691531526618","66.65061444258205","66.65061444258205","66.65061444258205","83.47678023553445","83.47678023553445","83.47678023553445"
"201000","84.26288417488917","84.26288417488917","84.26288417488917","80.78854703667861","80.78854703667861","80.78854703667861","72.56604201046814","72.56604201046814","72.56604201046814","85.92833487887643","85.92833487887643","85.92833487887643"
"202000","82.05653095844082","82.05653095844082","82.05653095844082","78.65764633993305","78.65764633993305","78.65764633993305","78.18881008098339","78.18881008098339","78.18881008098339","85.56846305270878","85.56846305270878","85.56846305270878"
"203000","82.05455472355597","82.05455472355597","82.05455472355597","84.26654329784245","84.26654329784245","84.26654329784245","70.3491848438959","70.3491848438959","70.3491848438959","84.77604266609706","84.77604266609706","84.77604266609706"
"204000","65.71906632629849","65.71906632629849","65.71906632629849","67.71908371527998","67.71908371527998","67.71908371527998","72.10959611404257","72.10959611404257","72.10959611404257","75.5635750064763","75.5635750064763","75.5635750064763"
"205000","71.89099558648593","71.89099558648593","71.89099558648593","83.161813097319","83.161813097319","83.161813097319","74.3901398091776","74.3901398091776","74.3901398091776","79.07336946753432","79.07336946753432","79.07336946753432"
"206000","68.64427075971294","68.64427075971294","68.64427075971294","84.2297820061566","84.2297820061566","84.2297820061566","84.145717228018","84.145717228018","84.145717228018","78.18190750427836","78.18190750427836","78.18190750427836"
"207000","74.37403426737504","74.37403426737504","74.37403426737504","81.10180140163791","81.10180140163791","81.10180140163791","74.72006964208676","74.72006964208676","74.72006964208676","85.19872741948471","85.19872741948471","85.19872741948471"
"208000","71.18951457414755","71.18951457414755","71.18951457414755","77.8404487514168","77.8404487514168","77.8404487514168","80.5881811707005","80.5881811707005","80.5881811707005","85.85856673758423","85.85856673758423","85.85856673758423"
"209000","64.55278783745322","64.55278783745322","64.55278783745322","81.39538165307238","81.39538165307238","81.39538165307238","83.09272447914198","83.09272447914198","83.09272447914198","84.64342936451952","84.64342936451952","84.64342936451952"
"210000","68.97421961977189","68.97421961977189","68.97421961977189","71.77146948862094","71.77146948862094","71.77146948862094","80.4460120438596","80.4460120438596","80.4460120438596","84.67077961912149","84.67077961912149","84.67077961912149"
"211000","74.13737271240873","74.13737271240873","74.13737271240873","85.91629347904862","85.91629347904862","85.91629347904862","82.96595770702862","82.96595770702862","82.96595770702862","82.63495748220693","82.63495748220693","82.63495748220693"
"212000","74.78670210831677","74.78670210831677","74.78670210831677","81.04139787628111","81.04139787628111","81.04139787628111","69.21970004962331","69.21970004962331","69.21970004962331","85.14906926498412","85.14906926498412","85.14906926498412"
"213000","71.78694540925326","71.78694540925326","71.78694540925326","69.2705074421788","69.2705074421788","69.2705074421788","83.44824096659652","83.44824096659652","83.44824096659652","82.31522849195395","82.31522849195395","82.31522849195395"
"214000","76.42749829799969","76.42749829799969","76.42749829799969","83.96712051310404","83.96712051310404","83.96712051310404","85.31590253322426","85.31590253322426","85.31590253322426","86.19932903922961","86.19932903922961","86.19932903922961"
"215000","72.01500146352072","72.01500146352072","72.01500146352072","73.70498276663263","73.70498276663263","73.70498276663263","77.10503456667254","77.10503456667254","77.10503456667254","82.63976582205329","82.63976582205329","82.63976582205329"
"216000","67.66294988517708","67.66294988517708","67.66294988517708","76.8362692416495","76.8362692416495","76.8362692416495","71.94653381238784","71.94653381238784","71.94653381238784","84.87662333964921","84.87662333964921","84.87662333964921"
"217000","73.39122848977512","73.39122848977512","73.39122848977512","78.2577643276375","78.2577643276375","78.2577643276375","69.51158454880165","69.51158454880165","69.51158454880165","87.0826389610573","87.0826389610573","87.0826389610573"
"218000","80.55263769867742","80.55263769867742","80.55263769867742","73.4058742464765","73.4058742464765","73.4058742464765","81.43035182945712","81.43035182945712","81.43035182945712","85.9012270127301","85.9012270127301","85.9012270127301"
"219000","68.33447199068694","68.33447199068694","68.33447199068694","79.6346090557855","79.6346090557855","79.6346090557855","78.94293854722346","78.94293854722346","78.94293854722346","81.32416878824534","81.32416878824534","81.32416878824534"
"220000","65.03364415075202","65.03364415075202","65.03364415075202","75.77447540710884","75.77447540710884","75.77447540710884","67.63170242059311","67.63170242059311","67.63170242059311","84.97013295821804","84.97013295821804","84.97013295821804"
"221000","79.91800884025292","79.91800884025292","79.91800884025292","71.90938073120749","71.90938073120749","71.90938073120749","82.09742728693054","82.09742728693054","82.09742728693054","83.40867033187871","83.40867033187871","83.40867033187871"
"222000","71.25743455676327","71.25743455676327","71.25743455676327","71.68924876949202","71.68924876949202","71.68924876949202","77.93471839745469","77.93471839745469","77.93471839745469","82.86101409978063","82.86101409978063","82.86101409978063"
"223000","69.33349540929231","69.33349540929231","69.33349540929231","72.73287492015208","72.73287492015208","72.73287492015208","79.8861228405201","79.8861228405201","79.8861228405201","85.82155760728348","85.82155760728348","85.82155760728348"
"224000","75.51394502393448","75.51394502393448","75.51394502393448","68.88436301137509","68.88436301137509","68.88436301137509","82.72363350834635","82.72363350834635","82.72363350834635","86.6548646830109","86.6548646830109","86.6548646830109"
"225000","72.56753083666847","72.56753083666847","72.56753083666847","54.797712348487515","54.797712348487515","54.797712348487515","74.99544707678368","74.99544707678368","74.99544707678368","79.74810510875422","79.74810510875422","79.74810510875422"
"226000","82.5253916907501","82.5253916907501","82.5253916907501","82.96476308469067","82.96476308469067","82.96476308469067","70.6752053284061","70.6752053284061","70.6752053284061","86.28010581739767","86.28010581739767","86.28010581739767"
"227000","66.28436694484708","66.28436694484708","66.28436694484708","76.63905459754893","76.63905459754893","76.63905459754893","77.31319855213353","77.31319855213353","77.31319855213353","76.19773701887702","76.19773701887702","76.19773701887702"
"228000","80.6046294396794","80.6046294396794","80.6046294396794","84.35147122750547","84.35147122750547","84.35147122750547","83.62866176427504","83.62866176427504","83.62866176427504","84.82789275464881","84.82789275464881","84.82789275464881"
"229000","78.39722896200527","78.39722896200527","78.39722896200527","63.50596466738014","63.50596466738014","63.50596466738014","74.08248534853485","74.08248534853485","74.08248534853485","86.24530301466801","86.24530301466801","86.24530301466801"
"230000","75.42927639013263","75.42927639013263","75.42927639013263","77.53171298793349","77.53171298793349","77.53171298793349","72.34832967695117","72.34832967695117","72.34832967695117","83.05173175589061","83.05173175589061","83.05173175589061"
"231000","68.19997197452142","68.19997197452142","68.19997197452142","79.81339276179743","79.81339276179743","79.81339276179743","41.21439289309035","41.21439289309035","41.21439289309035","85.30529441385359","85.30529441385359","85.30529441385359"
"232000","83.09602806896778","83.09602806896778","83.09602806896778","71.66250646459793","71.66250646459793","71.66250646459793","78.54885726452348","78.54885726452348","78.54885726452348","82.15238091565382","82.15238091565382","82.15238091565382"
"233000","72.28570270630041","72.28570270630041","72.28570270630041","73.09288473205164","73.09288473205164","73.09288473205164","86.1470005603434","86.1470005603434","86.1470005603434","80.08789956070667","80.08789956070667","80.08789956070667"
"234000","80.00823359609754","80.00823359609754","80.00823359609754","84.87194048770333","84.87194048770333","84.87194048770333","76.88291435472831","76.88291435472831","76.88291435472831","85.14448016819972","85.14448016819972","85.14448016819972"
"235000","72.11338307679472","72.11338307679472","72.11338307679472","78.75649617736264","78.75649617736264","78.75649617736264","82.60053367224509","82.60053367224509","82.60053367224509","84.96295647988428","84.96295647988428","84.96295647988428"
"236000","75.37704180545414","75.37704180545414","75.37704180545414","82.5569568228992","82.5569568228992","82.5569568228992","57.020446046952685","57.020446046952685","57.020446046952685","70.65105254401736","70.65105254401736","70.65105254401736"
"237000","83.5857605052856","83.5857605052856","83.5857605052856","72.47560241576835","72.47560241576835","72.47560241576835","68.1625466987853","68.1625466987853","68.1625466987853","87.81685715940337","87.81685715940337","87.81685715940337"
"238000","63.15328211925168","63.15328211925168","63.15328211925168","72.87844477109051","72.87844477109051","72.87844477109051","75.34667581360988","75.34667581360988","75.34667581360988","87.3503385780694","87.3503385780694","87.3503385780694"
"239000","60.56448577879083","60.56448577879083","60.56448577879083","65.38464220770676","65.38464220770676","65.38464220770676","81.87760818597641","81.87760818597641","81.87760818597641","83.02363815682763","83.02363815682763","83.02363815682763"
"240000","78.03035064578181","78.03035064578181","78.03035064578181","81.41725952800317","81.41725952800317","81.41725952800317","82.46862490981519","82.46862490981519","82.46862490981519","83.33378963379248","83.33378963379248","83.33378963379248"
"241000","63.31690052507899","63.31690052507899","63.31690052507899","77.11405362714837","77.11405362714837","77.11405362714837","72.42058790573567","72.42058790573567","72.42058790573567","85.39474505756287","85.39474505756287","85.39474505756287"
"242000","74.66385652604104","74.66385652604104","74.66385652604104","80.32596136610228","80.32596136610228","80.32596136610228","80.2214935126738","80.2214935126738","80.2214935126738","85.66568008263317","85.66568008263317","85.66568008263317"
"243000","78.92451858195118","78.92451858195118","78.92451858195118","78.71580742252351","78.71580742252351","78.71580742252351","83.66239349127244","83.66239349127244","83.66239349127244","85.538969343906","85.538969343906","85.538969343906"
"244000","68.86169050130823","68.86169050130823","68.86169050130823","84.85852524793623","84.85852524793623","84.85852524793623","44.5048683696191","44.5048683696191","44.5048683696191","82.84728856633052","82.84728856633052","82.84728856633052"
"245000","80.89266965376297","80.89266965376297","80.89266965376297","79.87782554234302","79.87782554234302","79.87782554234302","72.30211401082818","72.30211401082818","72.30211401082818","86.75527877821689","86.75527877821689","86.75527877821689"
"246000","63.2699882547929","63.2699882547929","63.2699882547929","81.12743361233386","81.12743361233386","81.12743361233386","79.663978019793","79.663978019793","79.663978019793","82.90413724214766","82.90413724214766","82.90413724214766"
"247000","78.52177639016327","78.52177639016327","78.52177639016327","77.53324912584159","77.53324912584159","77.53324912584159","81.7654522241178","81.7654522241178","81.7654522241178","85.3372929565561","85.3372929565561","85.3372929565561"
"248000","80.65889467622112","80.65889467622112","80.65889467622112","76.97226288625627","76.97226288625627","76.97226288625627","72.19736197402271","72.19736197402271","72.19736197402271","83.43928841113251","83.43928841113251","83.43928841113251"
"249000","82.19832176377112","82.19832176377112","82.19832176377112","68.3646471982455","68.3646471982455","68.3646471982455","72.89180608247936","72.89180608247936","72.89180608247936","84.49572227340406","84.49572227340406","84.49572227340406"
"250000","74.56823669921863","74.56823669921863","74.56823669921863","75.37266335892528","75.37266335892528","75.37266335892528","73.73309831639847","73.73309831639847","73.73309831639847","84.77295080314255","84.77295080314255","84.77295080314255"
"251000","79.39943501758847","79.39943501758847","79.39943501758847","79.6278407346982","79.6278407346982","79.6278407346982","63.981832933152724","63.981832933152724","63.981832933152724","85.53467824780063","85.53467824780063","85.53467824780063"
"252000","65.57532160709468","65.57532160709468","65.57532160709468","72.80780153014874","72.80780153014874","72.80780153014874","69.65839264110731","69.65839264110731","69.65839264110731","78.56460432537591","78.56460432537591","78.56460432537591"
"253000","79.86261435241191","79.86261435241191","79.86261435241191","82.93467168158716","82.93467168158716","82.93467168158716","70.59813960773545","70.59813960773545","70.59813960773545","85.17166055058732","85.17166055058732","85.17166055058732"
"254000","78.88470496362268","78.88470496362268","78.88470496362268","76.90674862335","76.90674862335","76.90674862335","70.47415726837642","70.47415726837642","70.47415726837642","76.50758127434877","76.50758127434877","76.50758127434877"
"255000","74.19570622138514","74.19570622138514","74.19570622138514","76.21475711727066","76.21475711727066","76.21475711727066","75.69835097702541","75.69835097702541","75.69835097702541","73.88485777040435","73.88485777040435","73.88485777040435"
"256000","84.0682215468587","84.0682215468587","84.0682215468587","76.87906528149324","76.87906528149324","76.87906528149324","80.52210623847007","80.52210623847007","80.52210623847007","82.7602552647588","82.7602552647588","82.7602552647588"
"257000","81.07095839673522","81.07095839673522","81.07095839673522","86.13160162645254","86.13160162645254","86.13160162645254","70.83489196827742","70.83489196827742","70.83489196827742","85.05099008759267","85.05099008759267","85.05099008759267"
"258000","72.59887998687796","72.59887998687796","72.59887998687796","80.70836022013907","80.70836022013907","80.70836022013907","68.03036480929028","68.03036480929028","68.03036480929028","82.64165869759198","82.64165869759198","82.64165869759198"
"259000","67.4440907036318","67.4440907036318","67.4440907036318","80.5390718760383","80.5390718760383","80.5390718760383","76.52178727111111","76.52178727111111","76.52178727111111","84.8336517191867","84.8336517191867","84.8336517191867"
"260000","73.15571517328733","73.15571517328733","73.15571517328733","77.58917171143842","77.58917171143842","77.58917171143842","74.33912158763908","74.33912158763908","74.33912158763908","84.19288034427805","84.19288034427805","84.19288034427805"
"261000","73.7491257008034","73.7491257008034","73.7491257008034","69.84356981206594","69.84356981206594","69.84356981206594","80.96231025571709","80.96231025571709","80.96231025571709","82.40794922213396","82.40794922213396","82.40794922213396"
"262000","67.99678132120845","67.99678132120845","67.99678132120845","82.17406301179001","82.17406301179001","82.17406301179001","70.42004964837702","70.42004964837702","70.42004964837702","86.65755862540156","86.65755862540156","86.65755862540156"
"263000","62.20040579774284","62.20040579774284","62.20040579774284","74.71181647686042","74.71181647686042","74.71181647686042","71.62783918979582","71.62783918979582","71.62783918979582","79.94232900568736","79.94232900568736","79.94232900568736"
"264000","81.29258401856355","81.29258401856355","81.29258401856355","72.9188595047437","72.9188595047437","72.9188595047437","82.83286983166194","82.83286983166194","82.83286983166194","83.19370715433288","83.19370715433288","83.19370715433288"
"265000","79.96167318254138","79.96167318254138","79.96167318254138","81.94942367254106","81.94942367254106","81.94942367254106","82.05790602594043","82.05790602594043","82.05790602594043","85.4783501364097","85.4783501364097","85.4783501364097"
"266000","81.33777916948696","81.33777916948696","81.33777916948696","80.93658493689132","80.93658493689132","80.93658493689132","81.75395076368127","81.75395076368127","81.75395076368127","81.9513737060036","81.9513737060036","81.9513737060036"
"267000","76.56218622568336","76.56218622568336","76.56218622568336","85.28300821791063","85.28300821791063","85.28300821791063","73.31459468579908","73.31459468579908","73.31459468579908","82.9263888856098","82.9263888856098","82.9263888856098"
"268000","64.15617816912851","64.15617816912851","64.15617816912851","83.75591777096628","83.75591777096628","83.75591777096628","72.13456454833963","72.13456454833963","72.13456454833963","83.53060435338323","83.53060435338323","83.53060435338323"
"269000","75.64545516229107","75.64545516229107","75.64545516229107","73.63282848994555","73.63282848994555","73.63282848994555","68.70799494866388","68.70799494866388","68.70799494866388","77.10109016311267","77.10109016311267","77.10109016311267"
"270000","72.69377448894846","72.69377448894846","72.69377448894846","77.02140511974031","77.02140511974031","77.02140511974031","71.62487446391773","71.62487446391773","71.62487446391773","77.7209154057288","77.7209154057288","77.7209154057288"
"271000","78.59692962229894","78.59692962229894","78.59692962229894","77.22005094172853","77.22005094172853","77.22005094172853","83.26998083240547","83.26998083240547","83.26998083240547","84.23428462255207","84.23428462255207","84.23428462255207"
"272000","78.22590805346219","78.22590805346219","78.22590805346219","70.67302143803686","70.67302143803686","70.67302143803686","65.93088821322834","65.93088821322834","65.93088821322834","85.4346038341251","85.4346038341251","85.4346038341251"
"273000","74.21665712013234","74.21665712013234","74.21665712013234","76.9150654495477","76.9150654495477","76.9150654495477","79.77677072978024","79.77677072978024","79.77677072978024","77.2891864290852","77.2891864290852","77.2891864290852"
"274000","83.95998698113196","83.95998698113196","83.95998698113196","77.66391317737613","77.66391317737613","77.66391317737613","76.39493541221792","76.39493541221792","76.39493541221792","84.87971045732895","84.87971045732895","84.87971045732895"
"275000","82.05796346436625","82.05796346436625","82.05796346436625","78.76543169905315","78.76543169905315","78.76543169905315","80.37916385252247","80.37916385252247","80.37916385252247","85.88435564228742","85.88435564228742","85.88435564228742"
"276000","85.66671995809735","85.66671995809735","85.66671995809735","82.25573264841988","82.25573264841988","82.25573264841988","61.288379947828176","61.288379947828176","61.288379947828176","78.84713153812008","78.84713153812008","78.84713153812008"
"277000","66.03144504157082","66.03144504157082","66.03144504157082","72.50500342126814","72.50500342126814","72.50500342126814","84.21489307331592","84.21489307331592","84.21489307331592","84.84352798101025","84.84352798101025","84.84352798101025"
"278000","79.66925688772496","79.66925688772496","79.66925688772496","82.58039396819821","82.58039396819821","82.58039396819821","84.15878362244995","84.15878362244995","84.15878362244995","83.90196637167266","83.90196637167266","83.90196637167266"
"279000","84.03843601314254","84.03843601314254","84.03843601314254","84.7570039606178","84.7570039606178","84.7570039606178","62.797785559871144","62.797785559871144","62.797785559871144","81.32761117852912","81.32761117852912","81.32761117852912"
"280000","84.1498132155274","84.1498132155274","84.1498132155274","84.68079503301105","84.68079503301105","84.68079503301105","75.51256981928017","75.51256981928017","75.51256981928017","82.82980877152937","82.82980877152937","82.82980877152937"
"281000","82.84342110777845","82.84342110777845","82.84342110777845","79.34279588669355","79.34279588669355","79.34279588669355","66.32066910118935","66.32066910118935","66.32066910118935","86.97992937315951","86.97992937315951","86.97992937315951"
"282000","71.16896064674528","71.16896064674528","71.16896064674528","79.46868878610978","79.46868878610978","79.46868878610978","71.81073612549517","71.81073612549517","71.81073612549517","82.31893816117396","82.31893816117396","82.31893816117396"
"283000","79.51711050557888","79.51711050557888","79.51711050557888","75.0365543876819","75.0365543876819","75.0365543876819","81.11013028212601","81.11013028212601","81.11013028212601","76.26950317287286","76.26950317287286","76.26950317287286"
"284000","80.94362949786549","80.94362949786549","80.94362949786549","77.79848777386925","77.79848777386925","77.79848777386925","82.56258802923088","82.56258802923088","82.56258802923088","85.4463163358777","85.4463163358777","85.4463163358777"
"285000","80.76150369374969","80.76150369374969","80.76150369374969","76.1944365356247","76.1944365356247","76.1944365356247","77.78250278104039","77.78250278104039","77.78250278104039","87.26464415055821","87.26464415055821","87.26464415055821"
"286000","78.17006481343786","78.17006481343786","78.17006481343786","83.48354668117676","83.48354668117676","83.48354668117676","79.64369052957659","79.64369052957659","79.64369052957659","85.2591382583815","85.2591382583815","85.2591382583815"
"287000","72.05517906656199","72.05517906656199","72.05517906656199","74.3978812764422","74.3978812764422","74.3978812764422","67.64475295310227","67.64475295310227","67.64475295310227","82.50050379949704","82.50050379949704","82.50050379949704"
"288000","77.74433269334595","77.74433269334595","77.74433269334595","65.99506168205093","65.99506168205093","65.99506168205093","74.89838611669182","74.89838611669182","74.89838611669182","79.16252897902723","79.16252897902723","79.16252897902723"
"289000","73.81019183593837","73.81019183593837","73.81019183593837","81.70970160740602","81.70970160740602","81.70970160740602","73.13831878290726","73.13831878290726","73.13831878290726","87.85547167860615","87.85547167860615","87.85547167860615"
"290000","65.57277111793934","65.57277111793934","65.57277111793934","76.71250726644998","76.71250726644998","76.71250726644998","82.72876909303983","82.72876909303983","82.72876909303983","86.3607759859477","86.3607759859477","86.3607759859477"
"291000","77.58341331629424","77.58341331629424","77.58341331629424","84.95390220795885","84.95390220795885","84.95390220795885","78.72882243724796","78.72882243724796","78.72882243724796","85.60168230380482","85.60168230380482","85.60168230380482"
"292000","84.613143766973","84.613143766973","84.613143766973","83.74299117193962","83.74299117193962","83.74299117193962","77.08903524630539","77.08903524630539","77.08903524630539","85.96532741238407","85.96532741238407","85.96532741238407"
"293000","73.82941997814085","73.82941997814085","73.82941997814085","85.02087436544589","85.02087436544589","85.02087436544589","78.92789910114145","78.92789910114145","78.92789910114145","84.23214174337336","84.23214174337336","84.23214174337336"
"294000","77.97149752116907","77.97149752116907","77.97149752116907","61.30327245134192","61.30327245134192","61.30327245134192","74.43637767234668","74.43637767234668","74.43637767234668","85.98609842084738","85.98609842084738","85.98609842084738"
"295000","82.38823739163811","82.38823739163811","82.38823739163811","79.68970655285574","79.68970655285574","79.68970655285574","69.64682151166458","69.64682151166458","69.64682151166458","84.4760085237929","84.4760085237929","84.4760085237929"
"296000","74.31578888019804","74.31578888019804","74.31578888019804","85.53004751505449","85.53004751505449","85.53004751505449","75.18768221185391","75.18768221185391","75.18768221185391","86.50396107320144","86.50396107320144","86.50396107320144"
"297000","80.66441585261627","80.66441585261627","80.66441585261627","78.36772539003674","78.36772539003674","78.36772539003674","70.91350818921401","70.91350818921401","70.91350818921401","77.51949063877076","77.51949063877076","77.51949063877076"
"298000","83.1800215516203","83.1800215516203","83.1800215516203","87.86642859081435","87.86642859081435","87.86642859081435","73.29015343158285","73.29015343158285","73.29015343158285","84.7391798048218","84.7391798048218","84.7391798048218"
"299000","78.73336116852958","78.73336116852958","78.73336116852958","85.48318688387062","85.48318688387062","85.48318688387062","78.8704651315553","78.8704651315553","78.8704651315553","79.11278550443281","79.11278550443281","79.11278550443281"
"300000","85.43780735238515","85.43780735238515","85.43780735238515","75.37652183704073","75.37652183704073","75.37652183704073","72.11420723750825","72.11420723750825","72.11420723750825","85.78950639881793","85.78950639881793","85.78950639881793"